packet_number,source_mac,ssid,has_vendor_specific,is_drone_id
7867,24:95:04:db:3c:4c,SFR_3C48,true,false
7868,24:95:04:db:3c:4c,SFR_3C48,true,false
7869,24:95:04:db:3c:4c,SFR_3C48,true,false
7870,24:95:04:db:3c:4c,SFR_3C48,true,false
7871,24:95:04:db:3c:4c,SFR_3C48,true,false
7872,24:95:04:db:3c:4c,SFR_3C48,true,false
7873,24:95:04:db:3c:4c,SFR_3C48,true,false
7874,24:95:04:db:3c:4c,SFR_3C48,true,false
7875,24:95:04:db:3c:4c,SFR_3C48,true,false
7876,24:95:04:db:3c:4c,SFR_3C48,true,false
7877,24:95:04:db:3c:4c,SFR_3C48,true,false
7878,24:95:04:db:3c:4c,SFR_3C48,true,false
7879,24:95:04:db:3c:4c,SFR_3C48,true,false
7880,24:95:04:db:3c:4c,SFR_3C48,true,false
7881,24:95:04:db:3c:4c,SFR_3C48,true,false
7882,24:95:04:db:3c:4c,SFR_3C48,true,false
7883,24:95:04:db:3c:4c,SFR_3C48,true,false
7884,24:95:04:db:3c:4c,SFR_3C48,true,false
7885,24:95:04:db:3c:4c,SFR_3C48,true,false
7886,24:95:04:db:3c:4c,SFR_3C48,true,false
7887,24:95:04:db:3c:4c,SFR_3C48,true,false
7888,24:95:04:db:3c:4c,SFR_3C48,true,false
7890,24:95:04:db:3c:4c,SFR_3C48,true,false
7891,24:95:04:db:3c:4c,SFR_3C48,true,false
7892,24:95:04:db:3c:4c,SFR_3C48,true,false
7893,24:95:04:db:3c:4c,SFR_3C48,true,false
7894,24:95:04:db:3c:4c,SFR_3C48,true,false
7895,24:95:04:db:3c:4c,SFR_3C48,true,false
7896,24:95:04:db:3c:4c,SFR_3C48,true,false
7897,24:95:04:db:3c:4c,SFR_3C48,true,false
7898,24:95:04:db:3c:4c,SFR_3C48,true,false
7899,24:95:04:db:3c:4c,SFR_3C48,true,false
7900,24:95:04:db:3c:4c,SFR_3C48,true,false
7901,24:95:04:db:3c:4c,SFR_3C48,true,false
7902,24:95:04:db:3c:4c,SFR_3C48,true,false
7903,24:95:04:db:3c:4c,SFR_3C48,true,false
7904,24:95:04:db:3c:4c,SFR_3C48,true,false
7905,24:95:04:db:3c:4c,SFR_3C48,true,false
7906,24:95:04:db:3c:4c,SFR_3C48,true,false
7917,24:95:04:db:3c:4c,SFR_3C48,true,false
7918,24:95:04:db:3c:4c,SFR_3C48,true,false
7919,24:95:04:db:3c:4c,SFR_3C48,true,false
7920,24:95:04:db:3c:4c,SFR_3C48,true,false
7921,24:95:04:db:3c:4c,SFR_3C48,true,false
7922,24:95:04:db:3c:4c,SFR_3C48,true,false
7923,24:95:04:db:3c:4c,SFR_3C48,true,false
7924,24:95:04:db:3c:4c,SFR_3C48,true,false
7925,24:95:04:db:3c:4c,SFR_3C48,true,false
7926,24:95:04:db:3c:4c,SFR_3C48,true,false
7927,24:95:04:db:3c:4c,SFR_3C48,true,false
7928,24:95:04:db:3c:4c,SFR_3C48,true,false
7929,24:95:04:db:3c:4c,SFR_3C48,true,false
7930,24:95:04:db:3c:4c,SFR_3C48,true,false
7931,24:95:04:db:3c:4c,SFR_3C48,true,false
7932,24:95:04:db:3c:4c,SFR_3C48,true,false
7933,24:95:04:db:3c:4c,SFR_3C48,true,false
7934,24:95:04:db:3c:4c,SFR_3C48,true,false
7935,24:95:04:db:3c:4c,SFR_3C48,true,false
7936,24:95:04:db:3c:4c,SFR_3C48,true,false
7937,24:95:04:db:3c:4c,SFR_3C48,true,false
7938,24:95:04:db:3c:4c,SFR_3C48,true,false
7939,24:95:04:db:3c:4c,SFR_3C48,true,false
7940,24:95:04:db:3c:4c,SFR_3C48,true,false
7941,24:95:04:db:3c:4c,SFR_3C48,true,false
7942,24:95:04:db:3c:4c,SFR_3C48,true,false
7943,24:95:04:db:3c:4c,SFR_3C48,true,false
7944,24:95:04:db:3c:4c,SFR_3C48,true,false
7945,24:95:04:db:3c:4c,SFR_3C48,true,false
7946,24:95:04:db:3c:4c,SFR_3C48,true,false
7947,24:95:04:db:3c:4c,SFR_3C48,true,false
7948,24:95:04:db:3c:4c,SFR_3C48,true,false
7949,24:95:04:db:3c:4c,SFR_3C48,true,false
7950,24:95:04:db:3c:4c,SFR_3C48,true,false
7951,24:95:04:db:3c:4c,SFR_3C48,true,false
7952,24:95:04:db:3c:4c,SFR_3C48,true,false
7953,24:95:04:db:3c:4c,SFR_3C48,true,false
7954,24:95:04:db:3c:4c,SFR_3C48,true,false
7955,24:95:04:db:3c:4c,SFR_3C48,true,false
7956,24:95:04:db:3c:4c,SFR_3C48,true,false
7957,24:95:04:db:3c:4c,SFR_3C48,true,false
7958,24:95:04:db:3c:4c,SFR_3C48,true,false
7961,24:95:04:db:3c:4c,SFR_3C48,true,false
7962,24:95:04:db:3c:4c,SFR_3C48,true,false
7963,24:95:04:db:3c:4c,SFR_3C48,true,false
7964,24:95:04:db:3c:4c,SFR_3C48,true,false
7965,24:95:04:db:3c:4c,SFR_3C48,true,false
7966,24:95:04:db:3c:4c,SFR_3C48,true,false
7967,24:95:04:db:3c:4c,SFR_3C48,true,false
7968,24:95:04:db:3c:4c,SFR_3C48,true,false
7969,24:95:04:db:3c:4c,SFR_3C48,true,false
7970,24:95:04:db:3c:4c,SFR_3C48,true,false
7971,24:95:04:db:3c:4c,SFR_3C48,true,false
7972,24:95:04:db:3c:4c,SFR_3C48,true,false
7973,24:95:04:db:3c:4c,SFR_3C48,true,false
7974,24:95:04:db:3c:4c,SFR_3C48,true,false
7975,24:95:04:db:3c:4c,SFR_3C48,true,false
7976,24:95:04:db:3c:4c,SFR_3C48,true,false
7977,24:95:04:db:3c:4c,SFR_3C48,true,false
7978,24:95:04:db:3c:4c,SFR_3C48,true,false
7979,24:95:04:db:3c:4c,SFR_3C48,true,false
7980,24:95:04:db:3c:4c,SFR_3C48,true,false
7981,24:95:04:db:3c:4c,SFR_3C48,true,false
7982,24:95:04:db:3c:4c,SFR_3C48,true,false
7983,24:95:04:db:3c:4c,SFR_3C48,true,false
7985,24:95:04:db:3c:4c,SFR_3C48,true,false
7986,24:95:04:db:3c:4c,SFR_3C48,true,false
7987,24:95:04:db:3c:4c,SFR_3C48,true,false
7988,24:95:04:db:3c:4c,SFR_3C48,true,false
7989,24:95:04:db:3c:4c,SFR_3C48,true,false
7990,24:95:04:db:3c:4c,SFR_3C48,true,false
7991,24:95:04:db:3c:4c,SFR_3C48,true,false
7992,24:95:04:db:3c:4c,SFR_3C48,true,false
7993,24:95:04:db:3c:4c,SFR_3C48,true,false
7994,24:95:04:db:3c:4c,SFR_3C48,true,false
7995,24:95:04:db:3c:4c,SFR_3C48,true,false
7996,24:95:04:db:3c:4c,SFR_3C48,true,false
7997,24:95:04:db:3c:4c,SFR_3C48,true,false
7998,24:95:04:db:3c:4c,SFR_3C48,true,false
7999,24:95:04:db:3c:4c,SFR_3C48,true,false
8000,24:95:04:db:3c:4c,SFR_3C48,true,false
8001,24:95:04:db:3c:4c,SFR_3C48,true,false
8002,24:95:04:db:3c:4c,SFR_3C48,true,false
8003,24:95:04:db:3c:4c,SFR_3C48,true,false
8004,24:95:04:db:3c:4c,SFR_3C48,true,false
8005,24:95:04:db:3c:4c,SFR_3C48,true,false
8006,24:95:04:db:3c:4c,SFR_3C48,true,false
8007,24:95:04:db:3c:4c,SFR_3C48,true,false
8008,24:95:04:db:3c:4c,SFR_3C48,true,false
8009,24:95:04:db:3c:4c,SFR_3C48,true,false
8010,24:95:04:db:3c:4c,SFR_3C48,true,false
8011,24:95:04:db:3c:4c,SFR_3C48,true,false
8012,24:95:04:db:3c:4c,SFR_3C48,true,false
8013,24:95:04:db:3c:4c,SFR_3C48,true,false
8014,24:95:04:db:3c:4c,SFR_3C48,true,false
8015,24:95:04:db:3c:4c,SFR_3C48,true,false
8016,24:95:04:db:3c:4c,SFR_3C48,true,false
8017,24:95:04:db:3c:4c,SFR_3C48,true,false
8018,24:95:04:db:3c:4c,SFR_3C48,true,false
8019,24:95:04:db:3c:4c,SFR_3C48,true,false
8020,24:95:04:db:3c:4c,SFR_3C48,true,false
8021,24:95:04:db:3c:4c,SFR_3C48,true,false
8022,24:95:04:db:3c:4c,SFR_3C48,true,false
8023,24:95:04:db:3c:4c,SFR_3C48,true,false
8024,24:95:04:db:3c:4c,SFR_3C48,true,false
8025,24:95:04:db:3c:4c,SFR_3C48,true,false
8026,24:95:04:db:3c:4c,SFR_3C48,true,false
8027,24:95:04:db:3c:4c,SFR_3C48,true,false
8028,24:95:04:db:3c:4c,SFR_3C48,true,false
8029,24:95:04:db:3c:4c,SFR_3C48,true,false
8030,24:95:04:db:3c:4c,SFR_3C48,true,false
8031,24:95:04:db:3c:4c,SFR_3C48,true,false
8032,24:95:04:db:3c:4c,SFR_3C48,true,false
8033,24:95:04:db:3c:4c,SFR_3C48,true,false
8034,24:95:04:db:3c:4c,SFR_3C48,true,false
8035,24:95:04:db:3c:4c,SFR_3C48,true,false
8036,24:95:04:db:3c:4c,SFR_3C48,true,false
8037,24:95:04:db:3c:4c,SFR_3C48,true,false
8038,24:95:04:db:3c:4c,SFR_3C48,true,false
8039,24:95:04:db:3c:4c,SFR_3C48,true,false
8040,24:95:04:db:3c:4c,SFR_3C48,true,false
8041,24:95:04:db:3c:4c,SFR_3C48,true,false
8042,24:95:04:db:3c:4c,SFR_3C48,true,false
8043,24:95:04:db:3c:4c,SFR_3C48,true,false
8044,24:95:04:db:3c:4c,SFR_3C48,true,false
8045,24:95:04:db:3c:4c,SFR_3C48,true,false
8046,24:95:04:db:3c:4c,SFR_3C48,true,false
8047,24:95:04:db:3c:4c,SFR_3C48,true,false
8048,24:95:04:db:3c:4c,SFR_3C48,true,false
8049,24:95:04:db:3c:4c,SFR_3C48,true,false
8050,24:95:04:db:3c:4c,SFR_3C48,true,false
8051,24:95:04:db:3c:4c,SFR_3C48,true,false
8052,24:95:04:db:3c:4c,SFR_3C48,true,false
8053,24:95:04:db:3c:4c,SFR_3C48,true,false
8054,24:95:04:db:3c:4c,SFR_3C48,true,false
8055,24:95:04:db:3c:4c,SFR_3C48,true,false
8056,24:95:04:db:3c:4c,SFR_3C48,true,false
8057,24:95:04:db:3c:4c,SFR_3C48,true,false
8058,24:95:04:db:3c:4c,SFR_3C48,true,false
8059,24:95:04:db:3c:4c,SFR_3C48,true,false
8060,24:95:04:db:3c:4c,SFR_3C48,true,false
8061,24:95:04:db:3c:4c,SFR_3C48,true,false
8062,24:95:04:db:3c:4c,SFR_3C48,true,false
8063,24:95:04:db:3c:4c,SFR_3C48,true,false
8064,24:95:04:db:3c:4c,SFR_3C48,true,false
8065,24:95:04:db:3c:4c,SFR_3C48,true,false
8066,24:95:04:db:3c:4c,SFR_3C48,true,false
8067,24:95:04:db:3c:4c,SFR_3C48,true,false
8069,24:95:04:db:3c:4c,SFR_3C48,true,false
8071,24:95:04:db:3c:4c,SFR_3C48,true,false
8072,24:95:04:db:3c:4c,SFR_3C48,true,false
8073,24:95:04:db:3c:4c,SFR_3C48,true,false
8074,24:95:04:db:3c:4c,SFR_3C48,true,false
8075,24:95:04:db:3c:4c,SFR_3C48,true,false
8076,24:95:04:db:3c:4c,SFR_3C48,true,false
8077,24:95:04:db:3c:4c,SFR_3C48,true,false
8078,24:95:04:db:3c:4c,SFR_3C48,true,false
8079,24:95:04:db:3c:4c,SFR_3C48,true,false
8080,24:95:04:db:3c:4c,SFR_3C48,true,false
8081,24:95:04:db:3c:4c,SFR_3C48,true,false
8082,24:95:04:db:3c:4c,SFR_3C48,true,false
8083,24:95:04:db:3c:4c,SFR_3C48,true,false
8084,24:95:04:db:3c:4c,SFR_3C48,true,false
8085,24:95:04:db:3c:4c,SFR_3C48,true,false
8086,24:95:04:db:3c:4c,SFR_3C48,true,false
8087,24:95:04:db:3c:4c,SFR_3C48,true,false
8088,24:95:04:db:3c:4c,SFR_3C48,true,false
8089,24:95:04:db:3c:4c,SFR_3C48,true,false
8090,24:95:04:db:3c:4c,SFR_3C48,true,false
8091,24:95:04:db:3c:4c,SFR_3C48,true,false
8092,24:95:04:db:3c:4c,SFR_3C48,true,false
8093,24:95:04:db:3c:4c,SFR_3C48,true,false
8094,24:95:04:db:3c:4c,SFR_3C48,true,false
8095,24:95:04:db:3c:4c,SFR_3C48,true,false
8096,24:95:04:db:3c:4c,SFR_3C48,true,false
8097,24:95:04:db:3c:4c,SFR_3C48,true,false
8098,24:95:04:db:3c:4c,SFR_3C48,true,false
8099,24:95:04:db:3c:4c,SFR_3C48,true,false
8100,24:95:04:db:3c:4c,SFR_3C48,true,false
8101,24:95:04:db:3c:4c,SFR_3C48,true,false
8102,24:95:04:db:3c:4c,SFR_3C48,true,false
8103,24:95:04:db:3c:4c,SFR_3C48,true,false
8104,24:95:04:db:3c:4c,SFR_3C48,true,false
8105,24:95:04:db:3c:4c,SFR_3C48,true,false
8106,24:95:04:db:3c:4c,SFR_3C48,true,false
8107,24:95:04:db:3c:4c,SFR_3C48,true,false
8108,24:95:04:db:3c:4c,SFR_3C48,true,false
8109,24:95:04:db:3c:4c,SFR_3C48,true,false
8110,24:95:04:db:3c:4c,SFR_3C48,true,false
8111,24:95:04:db:3c:4c,SFR_3C48,true,false
8112,24:95:04:db:3c:4c,SFR_3C48,true,false
8113,24:95:04:db:3c:4c,SFR_3C48,true,false
8114,24:95:04:db:3c:4c,SFR_3C48,true,false
8115,24:95:04:db:3c:4c,SFR_3C48,true,false
8116,24:95:04:db:3c:4c,SFR_3C48,true,false
8117,24:95:04:db:3c:4c,SFR_3C48,true,false
8118,24:95:04:db:3c:4c,SFR_3C48,true,false
8119,24:95:04:db:3c:4c,SFR_3C48,true,false
8120,24:95:04:db:3c:4c,SFR_3C48,true,false
8121,24:95:04:db:3c:4c,SFR_3C48,true,false
8122,24:95:04:db:3c:4c,SFR_3C48,true,false
8123,24:95:04:db:3c:4c,SFR_3C48,true,false
8124,24:95:04:db:3c:4c,SFR_3C48,true,false
8125,24:95:04:db:3c:4c,SFR_3C48,true,false
8126,24:95:04:db:3c:4c,SFR_3C48,true,false
8127,24:95:04:db:3c:4c,SFR_3C48,true,false
8128,24:95:04:db:3c:4c,SFR_3C48,true,false
8129,24:95:04:db:3c:4c,SFR_3C48,true,false
8130,24:95:04:db:3c:4c,SFR_3C48,true,false
8131,24:95:04:db:3c:4c,SFR_3C48,true,false
8132,24:95:04:db:3c:4c,SFR_3C48,true,false
8133,24:95:04:db:3c:4c,SFR_3C48,true,false
8134,24:95:04:db:3c:4c,SFR_3C48,true,false
8135,24:95:04:db:3c:4c,SFR_3C48,true,false
8136,24:95:04:db:3c:4c,SFR_3C48,true,false
8139,24:95:04:db:3c:4c,SFR_3C48,true,false
8140,24:95:04:db:3c:4c,SFR_3C48,true,false
8141,24:95:04:db:3c:4c,SFR_3C48,true,false
8142,24:95:04:db:3c:4c,SFR_3C48,true,false
8143,24:95:04:db:3c:4c,SFR_3C48,true,false
8144,24:95:04:db:3c:4c,SFR_3C48,true,false
8145,24:95:04:db:3c:4c,SFR_3C48,true,false
8146,24:95:04:db:3c:4c,SFR_3C48,true,false
8147,24:95:04:db:3c:4c,SFR_3C48,true,false
8148,24:95:04:db:3c:4c,SFR_3C48,true,false
8149,24:95:04:db:3c:4c,SFR_3C48,true,false
8150,24:95:04:db:3c:4c,SFR_3C48,true,false
8151,24:95:04:db:3c:4c,SFR_3C48,true,false
8152,24:95:04:db:3c:4c,SFR_3C48,true,false
8153,24:95:04:db:3c:4c,SFR_3C48,true,false
8154,24:95:04:db:3c:4c,SFR_3C48,true,false
8155,24:95:04:db:3c:4c,SFR_3C48,true,false
8156,24:95:04:db:3c:4c,SFR_3C48,true,false
8157,24:95:04:db:3c:4c,SFR_3C48,true,false
8158,24:95:04:db:3c:4c,SFR_3C48,true,false
8159,24:95:04:db:3c:4c,SFR_3C48,true,false
8160,24:95:04:db:3c:4c,SFR_3C48,true,false
8161,24:95:04:db:3c:4c,SFR_3C48,true,false
8162,24:95:04:db:3c:4c,SFR_3C48,true,false
8163,24:95:04:db:3c:4c,SFR_3C48,true,false
8164,24:95:04:db:3c:4c,SFR_3C48,true,false
8165,24:95:04:db:3c:4c,SFR_3C48,true,false
8166,24:95:04:db:3c:4c,SFR_3C48,true,false
8167,24:95:04:db:3c:4c,SFR_3C48,true,false
8168,24:95:04:db:3c:4c,SFR_3C48,true,false
8169,24:95:04:db:3c:4c,SFR_3C48,true,false
8170,24:95:04:db:3c:4c,SFR_3C48,true,false
8171,24:95:04:db:3c:4c,SFR_3C48,true,false
8172,24:95:04:db:3c:4c,SFR_3C48,true,false
8173,24:95:04:db:3c:4c,SFR_3C48,true,false
8174,24:95:04:db:3c:4c,SFR_3C48,true,false
8175,24:95:04:db:3c:4c,SFR_3C48,true,false
8176,24:95:04:db:3c:4c,SFR_3C48,true,false
8177,24:95:04:db:3c:4c,SFR_3C48,true,false
8178,24:95:04:db:3c:4c,SFR_3C48,true,false
8179,24:95:04:db:3c:4c,SFR_3C48,true,false
8180,24:95:04:db:3c:4c,SFR_3C48,true,false
8181,24:95:04:db:3c:4c,SFR_3C48,true,false
8182,24:95:04:db:3c:4c,SFR_3C48,true,false
8183,24:95:04:db:3c:4c,SFR_3C48,true,false
8184,24:95:04:db:3c:4c,SFR_3C48,true,false
8190,24:95:04:db:3c:4c,SFR_3C48,true,false
8191,24:95:04:db:3c:4c,SFR_3C48,true,false
8192,24:95:04:db:3c:4c,SFR_3C48,true,false
8193,24:95:04:db:3c:4c,SFR_3C48,true,false
8195,24:95:04:db:3c:4c,SFR_3C48,true,false
8196,24:95:04:db:3c:4c,SFR_3C48,true,false
8197,24:95:04:db:3c:4c,SFR_3C48,true,false
8198,24:95:04:db:3c:4c,SFR_3C48,true,false
8199,24:95:04:db:3c:4c,SFR_3C48,true,false
8200,24:95:04:db:3c:4c,SFR_3C48,true,false
8201,24:95:04:db:3c:4c,SFR_3C48,true,false
8202,24:95:04:db:3c:4c,SFR_3C48,true,false
8203,24:95:04:db:3c:4c,SFR_3C48,true,false
8204,24:95:04:db:3c:4c,SFR_3C48,true,false
8205,24:95:04:db:3c:4c,SFR_3C48,true,false
8206,24:95:04:db:3c:4c,SFR_3C48,true,false
8207,24:95:04:db:3c:4c,SFR_3C48,true,false
8208,24:95:04:db:3c:4c,SFR_3C48,true,false
8209,24:95:04:db:3c:4c,SFR_3C48,true,false
8210,24:95:04:db:3c:4c,SFR_3C48,true,false
8211,24:95:04:db:3c:4c,SFR_3C48,true,false
8212,24:95:04:db:3c:4c,SFR_3C48,true,false
8213,24:95:04:db:3c:4c,SFR_3C48,true,false
8214,24:95:04:db:3c:4c,SFR_3C48,true,false
8215,24:95:04:db:3c:4c,SFR_3C48,true,false
8216,24:95:04:db:3c:4c,SFR_3C48,true,false
8217,24:95:04:db:3c:4c,SFR_3C48,true,false
8218,24:95:04:db:3c:4c,SFR_3C48,true,false
8219,24:95:04:db:3c:4c,SFR_3C48,true,false
8220,24:95:04:db:3c:4c,SFR_3C48,true,false
8221,24:95:04:db:3c:4c,SFR_3C48,true,false
8222,24:95:04:db:3c:4c,SFR_3C48,true,false
8223,24:95:04:db:3c:4c,SFR_3C48,true,false
8224,24:95:04:db:3c:4c,SFR_3C48,true,false
8225,24:95:04:db:3c:4c,SFR_3C48,true,false
8226,24:95:04:db:3c:4c,SFR_3C48,true,false
8227,24:95:04:db:3c:4c,SFR_3C48,true,false
8228,24:95:04:db:3c:4c,SFR_3C48,true,false
8229,24:95:04:db:3c:4c,SFR_3C48,true,false
8230,24:95:04:db:3c:4c,SFR_3C48,true,false
8231,24:95:04:db:3c:4c,SFR_3C48,true,false
8232,24:95:04:db:3c:4c,SFR_3C48,true,false
8233,24:95:04:db:3c:4c,SFR_3C48,true,false
8234,24:95:04:db:3c:4c,SFR_3C48,true,false
8235,24:95:04:db:3c:4c,SFR_3C48,true,false
8236,24:95:04:db:3c:4c,SFR_3C48,true,false
8237,24:95:04:db:3c:4c,SFR_3C48,true,false
8238,24:95:04:db:3c:4c,SFR_3C48,true,false
8239,24:95:04:db:3c:4c,SFR_3C48,true,false
8240,24:95:04:db:3c:4c,SFR_3C48,true,false
8241,24:95:04:db:3c:4c,SFR_3C48,true,false
8242,24:95:04:db:3c:4c,SFR_3C48,true,false
8243,24:95:04:db:3c:4c,SFR_3C48,true,false
8244,24:95:04:db:3c:4c,SFR_3C48,true,false
8245,24:95:04:db:3c:4c,SFR_3C48,true,false
8246,24:95:04:db:3c:4c,SFR_3C48,true,false
8247,24:95:04:db:3c:4c,SFR_3C48,true,false
8248,24:95:04:db:3c:4c,SFR_3C48,true,false
8249,24:95:04:db:3c:4c,SFR_3C48,true,false
8250,24:95:04:db:3c:4c,SFR_3C48,true,false
8251,24:95:04:db:3c:4c,SFR_3C48,true,false
8252,24:95:04:db:3c:4c,SFR_3C48,true,false
8253,24:95:04:db:3c:4c,SFR_3C48,true,false
8254,24:95:04:db:3c:4c,SFR_3C48,true,false
8255,24:95:04:db:3c:4c,SFR_3C48,true,false
8256,24:95:04:db:3c:4c,SFR_3C48,true,false
8257,24:95:04:db:3c:4c,SFR_3C48,true,false
8258,24:95:04:db:3c:4c,SFR_3C48,true,false
8259,24:95:04:db:3c:4c,SFR_3C48,true,false
8260,24:95:04:db:3c:4c,SFR_3C48,true,false
8261,24:95:04:db:3c:4c,SFR_3C48,true,false
8262,24:95:04:db:3c:4c,SFR_3C48,true,false
8263,24:95:04:db:3c:4c,SFR_3C48,true,false
8264,24:95:04:db:3c:4c,SFR_3C48,true,false
8265,24:95:04:db:3c:4c,SFR_3C48,true,false
8266,24:95:04:db:3c:4c,SFR_3C48,true,false
8267,24:95:04:db:3c:4c,SFR_3C48,true,false
8268,24:95:04:db:3c:4c,SFR_3C48,true,false
8269,24:95:04:db:3c:4c,SFR_3C48,true,false
8270,24:95:04:db:3c:4c,SFR_3C48,true,false
8271,24:95:04:db:3c:4c,SFR_3C48,true,false
8272,24:95:04:db:3c:4c,SFR_3C48,true,false
8273,24:95:04:db:3c:4c,SFR_3C48,true,false
8274,24:95:04:db:3c:4c,SFR_3C48,true,false
8275,24:95:04:db:3c:4c,SFR_3C48,true,false
8276,24:95:04:db:3c:4c,SFR_3C48,true,false
8277,24:95:04:db:3c:4c,SFR_3C48,true,false
8278,24:95:04:db:3c:4c,SFR_3C48,true,false
8279,24:95:04:db:3c:4c,SFR_3C48,true,false
8280,24:95:04:db:3c:4c,SFR_3C48,true,false
8281,24:95:04:db:3c:4c,SFR_3C48,true,false
8282,24:95:04:db:3c:4c,SFR_3C48,true,false
8283,24:95:04:db:3c:4c,SFR_3C48,true,false
8284,24:95:04:db:3c:4c,SFR_3C48,true,false
8285,24:95:04:db:3c:4c,SFR_3C48,true,false
8286,24:95:04:db:3c:4c,SFR_3C48,true,false
8287,24:95:04:db:3c:4c,SFR_3C48,true,false
8288,24:95:04:db:3c:4c,SFR_3C48,true,false
8289,24:95:04:db:3c:4c,SFR_3C48,true,false
8290,24:95:04:db:3c:4c,SFR_3C48,true,false
8291,24:95:04:db:3c:4c,SFR_3C48,true,false
8292,24:95:04:db:3c:4c,SFR_3C48,true,false
8293,24:95:04:db:3c:4c,SFR_3C48,true,false
8294,24:95:04:db:3c:4c,SFR_3C48,true,false
8295,24:95:04:db:3c:4c,SFR_3C48,true,false
8296,24:95:04:db:3c:4c,SFR_3C48,true,false
8297,24:95:04:db:3c:4c,SFR_3C48,true,false
8298,24:95:04:db:3c:4c,SFR_3C48,true,false
8299,24:95:04:db:3c:4c,SFR_3C48,true,false
8300,24:95:04:db:3c:4c,SFR_3C48,true,false
8301,24:95:04:db:3c:4c,SFR_3C48,true,false
8302,24:95:04:db:3c:4c,SFR_3C48,true,false
8303,24:95:04:db:3c:4c,SFR_3C48,true,false
8304,24:95:04:db:3c:4c,SFR_3C48,true,false
8305,24:95:04:db:3c:4c,SFR_3C48,true,false
8306,24:95:04:db:3c:4c,SFR_3C48,true,false
8307,24:95:04:db:3c:4c,SFR_3C48,true,false
8308,24:95:04:db:3c:4c,SFR_3C48,true,false
8309,24:95:04:db:3c:4c,SFR_3C48,true,false
8310,24:95:04:db:3c:4c,SFR_3C48,true,false
8311,24:95:04:db:3c:4c,SFR_3C48,true,false
8312,24:95:04:db:3c:4c,SFR_3C48,true,false
8313,24:95:04:db:3c:4c,SFR_3C48,true,false
8314,24:95:04:db:3c:4c,SFR_3C48,true,false
8315,24:95:04:db:3c:4c,SFR_3C48,true,false
8316,24:95:04:db:3c:4c,SFR_3C48,true,false
8317,24:95:04:db:3c:4c,SFR_3C48,true,false
8318,24:95:04:db:3c:4c,SFR_3C48,true,false
8319,24:95:04:db:3c:4c,SFR_3C48,true,false
8320,24:95:04:db:3c:4c,SFR_3C48,true,false
8321,24:95:04:db:3c:4c,SFR_3C48,true,false
8322,24:95:04:db:3c:4c,SFR_3C48,true,false
8323,24:95:04:db:3c:4c,SFR_3C48,true,false
8324,24:95:04:db:3c:4c,SFR_3C48,true,false
8325,24:95:04:db:3c:4c,SFR_3C48,true,false
8326,24:95:04:db:3c:4c,SFR_3C48,true,false
8327,24:95:04:db:3c:4c,SFR_3C48,true,false
8328,24:95:04:db:3c:4c,SFR_3C48,true,false
8329,24:95:04:db:3c:4c,SFR_3C48,true,false
8330,24:95:04:db:3c:4c,SFR_3C48,true,false
8331,24:95:04:db:3c:4c,SFR_3C48,true,false
8332,24:95:04:db:3c:4c,SFR_3C48,true,false
8333,24:95:04:db:3c:4c,SFR_3C48,true,false
8334,24:95:04:db:3c:4c,SFR_3C48,true,false
8335,24:95:04:db:3c:4c,SFR_3C48,true,false
8336,24:95:04:db:3c:4c,SFR_3C48,true,false
8337,24:95:04:db:3c:4c,SFR_3C48,true,false
8338,24:95:04:db:3c:4c,SFR_3C48,true,false
8339,24:95:04:db:3c:4c,SFR_3C48,true,false
8340,24:95:04:db:3c:4c,SFR_3C48,true,false
8341,24:95:04:db:3c:4c,SFR_3C48,true,false
8342,24:95:04:db:3c:4c,SFR_3C48,true,false
8343,24:95:04:db:3c:4c,SFR_3C48,true,false
8344,24:95:04:db:3c:4c,SFR_3C48,true,false
8345,24:95:04:db:3c:4c,SFR_3C48,true,false
8346,24:95:04:db:3c:4c,SFR_3C48,true,false
8347,24:95:04:db:3c:4c,SFR_3C48,true,false
8348,24:95:04:db:3c:4c,SFR_3C48,true,false
8349,24:95:04:db:3c:4c,SFR_3C48,true,false
8350,24:95:04:db:3c:4c,SFR_3C48,true,false
8351,24:95:04:db:3c:4c,SFR_3C48,true,false
8352,24:95:04:db:3c:4c,SFR_3C48,true,false
8353,24:95:04:db:3c:4c,SFR_3C48,true,false
8358,24:95:04:db:3c:4c,SFR_3C48,true,false
8361,24:95:04:db:3c:4c,SFR_3C48,true,false
8362,24:95:04:db:3c:4c,SFR_3C48,true,false
8363,24:95:04:db:3c:4c,SFR_3C48,true,false
8364,24:95:04:db:3c:4c,SFR_3C48,true,false
8365,24:95:04:db:3c:4c,SFR_3C48,true,false
8366,24:95:04:db:3c:4c,SFR_3C48,true,false
8367,24:95:04:db:3c:4c,SFR_3C48,true,false
8368,24:95:04:db:3c:4c,SFR_3C48,true,false
8369,24:95:04:db:3c:4c,SFR_3C48,true,false
8370,24:95:04:db:3c:4c,SFR_3C48,true,false
8371,24:95:04:db:3c:4c,SFR_3C48,true,false
8373,24:95:04:db:3c:4c,SFR_3C48,true,false
8374,24:95:04:db:3c:4c,SFR_3C48,true,false
8375,24:95:04:db:3c:4c,SFR_3C48,true,false
8376,24:95:04:db:3c:4c,SFR_3C48,true,false
8377,24:95:04:db:3c:4c,SFR_3C48,true,false
8378,24:95:04:db:3c:4c,SFR_3C48,true,false
